0.548631, 0.237709
0.319620, 0.192358
0.449416, 0.917844
0.634785, 0.671468
0.836238, 0.505295
0.544664, 0.177129
0.014222, 0.461776
0.698843, 0.158330
0.209418, 0.561815
0.282235, 0.936155
0.585101, 0.137974
0.485336, 0.409009
0.289254, 0.549638
0.116153, 0.725242
0.607776, 0.111789
0.802637, 0.648213
0.276772, 0.636708
0.095035, 0.780847
0.015259, 0.514145
0.677938, 0.904141
0.476638, 0.294382
0.869686, 0.655324
0.472518, 0.872890
0.492294, 0.543291
0.821345, 0.724357
0.294076, 0.920133
0.494705, 0.651570
0.978027, 0.548692
0.863948, 0.304544
0.918760, 0.482406
0.429609, 0.602588
0.752434, 0.659474
0.280129, 0.657949
0.509751, 0.384686
0.810053, 0.859645
0.124149, 0.286447
0.724235, 0.695120
0.255715, 0.676992
0.355663, 0.487167
0.143651, 0.251015
0.508499, 0.067293
0.687551, 0.565233
0.331736, 0.489334
0.177923, 0.530015
0.598682, 0.020356
0.365795, 0.747642
0.630970, 0.558092
0.554704, 0.203131
0.926542, 0.499802
0.800989, 0.579974
0.458663, 0.886166
0.173223, 0.850642
0.682699, 0.511338
0.798486, 0.875210
0.558580, 0.083743
0.334696, 0.945677
0.233711, 0.638630
0.423902, 0.671560
0.290262, 0.110446
0.696371, 0.871670
0.593738, 0.620594
0.649617, 0.666921
0.502640, 0.230323
0.148869, 0.170049
0.031251, 0.407239
0.698935, 0.170049
0.402966, 0.210242
0.435987, 0.819330
0.977508, 0.609363
0.802210, 0.235206
0.571032, 0.150731
0.675100, 0.736747
0.871731, 0.334819
0.358562, 0.496811
0.607349, 0.738517
0.341136, 0.892117
0.621143, 0.412732
0.228278, 0.331156
0.511979, 0.586688
0.754845, 0.842647
0.283456, 0.204016
0.641560, 0.363720
0.696097, 0.893277
0.083804, 0.643300
0.791253, 0.547227
0.251411, 0.391797
0.677419, 0.836665
0.401959, 0.802973
0.130863, 0.588946
0.285348, 0.296365
0.526597, 0.854244
0.749260, 0.773675
0.558611, 0.496261
0.115055, 0.783105
0.246284, 0.833216
0.507889, 0.583270
0.341472, 0.765770
0.271645, 0.088168
0.300607, 0.879849
0.384716, 0.966155
0.238716, 0.692923
0.644246, 0.347942
0.565203, 0.423841
0.329966, 0.626087
0.813013, 0.170507
0.410962, 0.046907
0.677908, 0.836116
0.705588, 0.072176
0.525315, 0.572954
0.511216, 0.046297
0.111545, 0.243507
0.346355, 0.595965
0.510178, 0.266305
0.538041, 0.492508
0.649709, 0.627705
0.368938, 0.340953
0.536912, 0.300119
0.396191, 0.133976
0.793390, 0.844722
0.158238, 0.646626
0.900021, 0.468368
0.576434, 0.990967
0.503159, 0.452589
0.385815, 0.022340
0.961730, 0.623646
0.617267, 0.940062
0.835536, 0.732871
0.263802, 0.579699
0.672781, 0.470016
0.752739, 0.669820
0.757225, 0.076296
0.583728, 0.541826
0.531724, 0.146855
0.528459, 0.221809
0.570330, 0.910337
0.219459, 0.346995
0.172185, 0.455672
0.681051, 0.218451
0.142735, 0.728477
0.490829, 0.359508
0.643178, 0.552355
0.756706, 0.210700
0.559191, 0.147526
0.685659, 0.048036
0.871822, 0.643696
0.170324, 0.848384
0.186316, 0.118198
0.799432, 0.883145
0.198187, 0.322092
0.393872, 0.707083
0.105136, 0.627918
0.218696, 0.538865
0.574206, 0.037935
0.329020, 0.810755
0.595233, 0.169378
0.314035, 0.829005
0.286721, 0.858333
0.535051, 0.580889
0.527512, 0.730674
0.631977, 0.641408
0.236427, 0.791681
0.761742, 0.176153
0.723075, 0.469253
0.298013, 0.425581
0.253670, 0.480331
0.137608, 0.243233
0.925840, 0.684042
0.763817, 0.162175
0.890103, 0.288247
0.794763, 0.331919
0.571429, 0.736930
0.191351, 0.833308
0.499069, 0.312265
0.973571, 0.631916
0.395795, 0.390698
0.535905, 0.241401
0.609333, 0.829096
0.368603, 0.145299
0.394726, 0.639454
0.448683, 0.339366
0.365917, 0.728965
0.443800, 0.520188
0.063234, 0.703055
0.720298, 0.127506
0.221900, 0.411908
0.658223, 0.263039
0.539781, 0.568041
0.556871, 0.163182
0.467971, 0.646687
0.406537, 0.315775
0.362621, 0.534501
0.002014, 0.512253
0.530168, 0.642598
0.870907, 0.797479
0.758873, 0.424360
0.611438, 0.161565
0.301096, 0.900845
0.233802, 0.744041
0.468703, 0.680624
0.303964, 0.508438
0.113193, 0.346965
0.802057, 0.444166
0.635884, 0.928831
0.279458, 0.538591
0.329356, 0.248238
0.131230, 0.523606
0.514969, 0.647694
0.304025, 0.707083
0.954802, 0.407239
0.265206, 0.138401
0.397870, 0.821772
0.283517, 0.676656
0.460677, 0.229499
0.026490, 0.426191
0.051881, 0.610126
0.400433, 0.821558
0.121158, 0.216529
0.398419, 0.596698
0.418287, 0.341807
0.545793, 0.865291
0.192022, 0.399274
0.778191, 0.907102
0.467544, 0.904691
0.514420, 0.620502
0.900082, 0.556597
0.735710, 0.349437
0.763421, 0.130314
0.579577, 0.952574
0.059603, 0.395856
0.427778, 0.467849
0.197455, 0.341441
0.764092, 0.873257
0.091586, 0.267251
0.343333, 0.520432
0.630299, 0.306467
0.536485, 0.811640
0.257912, 0.579730
0.704123, 0.346232
0.069094, 0.612812
0.612598, 0.213324
0.942015, 0.522324
0.905637, 0.612873
0.729850, 0.732688
0.189825, 0.592090
0.088595, 0.390942
0.902676, 0.228126
0.819575, 0.392132
0.039766, 0.514115
0.216559, 0.396252
0.505264, 0.206153
0.603229, 0.662343
0.787469, 0.833460
0.507920, 0.964660
0.901669, 0.426222
0.573717, 0.283609
0.248939, 0.911130
0.297739, 0.814997
0.571001, 0.117496
0.321085, 0.821070
0.568499, 0.345347
0.727012, 0.444655
0.755791, 0.863277
0.618946, 0.015503
0.641163, 0.399487
0.474136, 0.935392
0.873745, 0.660207
0.681234, 0.753685
0.799127, 0.366070
0.580126, 0.618580
0.685415, 0.765984
0.698111, 0.829035
0.808252, 0.793298
0.454360, 0.969665
0.386761, 0.370983
0.838191, 0.297678
0.473983, 0.365947
0.671224, 0.580981
0.567705, 0.381054
0.356304, 0.476974
0.598315, 0.416517
0.450117, 0.931333
0.445021, 0.996368
0.671743, 0.336680
0.731040, 0.493271
0.532456, 0.452254
0.035279, 0.395093
0.354747, 0.115879
0.359111, 0.361461
0.722190, 0.344829
0.438185, 0.547166
0.734275, 0.087374
0.415082, 0.379772
0.815790, 0.497421
0.043519, 0.452010
0.126499, 0.781579
0.145390, 0.472762
0.516923, 0.957396
0.461715, 0.338420
0.438948, 0.745720
0.099734, 0.417249
0.217963, 0.379681
0.592730, 0.610614
0.928587, 0.692434
0.698294, 0.248878
0.144444, 0.796960
0.826472, 0.444319
0.232978, 0.820307
0.908017, 0.689138
0.650410, 0.786309
0.406049, 0.854579
0.784783, 0.839503
0.372662, 0.090823
0.254280, 0.496872
0.722312, 0.317057
0.214148, 0.310251
0.665242, 0.154332
0.073153, 0.513291
0.807794, 0.690359
0.467727, 0.641163
0.761773, 0.504013
0.384564, 0.662832
0.843226, 0.431715
0.251473, 0.614032
0.827876, 0.480575
0.543596, 0.079684
0.430128, 0.599780
0.636586, 0.763390
0.547716, 0.571215
0.259499, 0.753899
0.586566, 0.659993
0.668111, 0.629933
0.271920, 0.806116
0.195471, 0.433882
0.852168, 0.638020
0.335520, 0.045930
0.217292, 0.201758
0.687216, 0.800470
0.593371, 0.792749
0.031983, 0.586871
0.250435, 0.337230
0.340403, 0.717795
0.903104, 0.601245
0.624989, 0.057894
0.170080, 0.330821
0.666860, 0.773797
0.898556, 0.315928
0.803644, 0.276711
0.081729, 0.395550
0.561815, 0.356822
0.740257, 0.834803
0.666066, 0.780145
0.300577, 0.129246
0.778680, 0.419813
0.486648, 0.560991
0.276772, 0.523515
0.469619, 0.466292
0.945524, 0.363048
0.864772, 0.186102
0.741539, 0.167730
0.329386, 0.784997
0.312876, 0.396100
0.592517, 0.824610
0.685446, 0.868862
0.209937, 0.445753
0.661641, 0.641957
0.194739, 0.389325
0.210059, 0.639515
0.861202, 0.610797
0.783563, 0.504074
0.642903, 0.133915
0.487594, 0.938047
0.577258, 0.613147
0.368816, 0.839442
0.731834, 0.090762
0.559252, 0.056459
0.216041, 0.198187
0.369243, 0.700339
0.232643, 0.328043
0.657735, 0.242439
0.442122, 0.034120
0.343364, 0.350719
0.450911, 0.501785
0.640004, 0.817377
0.616077, 0.406659
0.437269, 0.751091
0.254189, 0.926298
0.320353, 0.543382
0.249916, 0.729698
0.814020, 0.524796
0.397168, 0.578051
0.705435, 0.621326
0.555132, 0.482101
0.796625, 0.628773
0.052858, 0.338664
0.347575, 0.600452
0.111179, 0.721091
0.156041, 0.423963
0.301584, 0.925016
0.885220, 0.215674
0.876308, 0.191412
0.734275, 0.863369
0.656056, 0.926939
0.924467, 0.619648
0.495193, 0.152654
0.325571, 0.878079
0.342906, 0.235908
0.366680, 0.795282
0.530686, 0.151250
0.638691, 0.140049
0.211127, 0.373516
0.723533, 0.451155
0.685720, 0.412763
0.390057, 0.130802
0.946898, 0.715232
0.173498, 0.162420
0.975433, 0.450758
0.021546, 0.599445
0.652699, 0.658986
0.061342, 0.332255
0.360424, 0.428541
0.240608, 0.832789
0.238105, 0.175237
0.308359, 0.364177
0.465499, 0.952300
0.828242, 0.565996
0.632191, 0.965850
0.756371, 0.345897
0.187567, 0.850734
0.739647, 0.609272
0.376934, 0.486770
0.791314, 0.857967
0.570208, 0.637776
0.499466, 0.189459
0.389508, 0.193670
0.425184, 0.727653
0.541795, 0.297708
0.762902, 0.139470
0.503159, 0.407727
0.778954, 0.695303
0.502396, 0.974517
0.691824, 0.197027
0.694693, 0.610889
0.067873, 0.438826
0.523515, 0.906858
0.654775, 0.787225
0.551805, 0.400739
0.197607, 0.680471
0.701071, 0.281961
0.225929, 0.243965
0.412030, 0.904874
0.678854, 0.128086
0.760369, 0.669149
0.789300, 0.599811
0.024049, 0.578051
0.753716, 0.260109
0.501572, 0.412580
0.520981, 0.928922
0.695822, 0.942625
0.580981, 0.833644
0.159825, 0.666677
0.671438, 0.606128
0.932676, 0.412366
0.541887, 0.106998
0.764794, 0.851131
0.262856, 0.740715
0.081515, 0.469863
0.370922, 0.074557
0.428266, 0.418073
0.461501, 0.296030
0.387616, 0.357982
0.770806, 0.143468
0.174841, 0.249611
0.243995, 0.643483
0.681356, 0.205878
0.176305, 0.757469
0.663381, 0.118198
0.373974, 0.831233
0.029511, 0.493667
0.222571, 0.869594
0.696219, 0.545946
0.610797, 0.264840
0.677847, 0.234687
0.396466, 0.093417
0.196783, 0.862850
0.806269, 0.467544
0.269295, 0.417280
0.445601, 0.751946
0.734703, 0.354137
0.473678, 0.637928
0.707114, 0.922880
0.178930, 0.680685
0.925657, 0.760094
0.589282, 0.482406
0.639607, 0.266945
0.516861, 0.171300
0.360881, 0.910184
0.685507, 0.812037
0.408521, 0.190344
0.629597, 0.682760
0.276284, 0.380749
0.479965, 0.240822
0.393506, 0.297159
0.359996, 0.666433
0.251625, 0.321848
0.115726, 0.774621
0.282357, 0.691702
0.255715, 0.698782
0.427625, 0.186926
0.433088, 0.809351
0.775323, 0.776452
0.649434, 0.335673
0.051088, 0.414624
0.319926, 0.805536
0.417310, 0.156957
0.370891, 0.457167
0.433576, 0.040376
0.386547, 0.023621
0.059938, 0.685965
0.370159, 0.829524
0.819330, 0.535020
0.466811, 0.531938
0.963408, 0.663167
0.458022, 0.261483
0.175237, 0.296915
0.336589, 0.522507
0.367840, 0.634846
0.609912, 0.738731
0.543260, 0.997528
0.208441, 0.822871
0.482986, 0.644704
0.144200, 0.554521
0.508683, 0.856136
0.388470, 0.953734
0.612293, 0.549699
0.569933, 0.796533
0.400983, 0.796991
0.294870, 0.301584
0.605792, 0.743187
0.612354, 0.367229
0.895688, 0.790094
0.590960, 0.465896
0.318583, 0.897916
0.538194, 0.611133
0.525712, 0.537431
0.268563, 0.178076
0.435102, 0.324046
0.327067, 0.858669
0.491165, 0.864589
0.573595, 0.532670
0.175970, 0.848048
0.035066, 0.336375
0.431654, 0.709586
0.130070, 0.316355
0.282693, 0.702139
0.306345, 0.952422
0.211646, 0.724631
0.868374, 0.205206
0.338481, 0.389203
0.506668, 0.471450
0.651173, 0.029908
0.658040, 0.236885
0.691580, 0.913480
0.510849, 0.366466
0.684744, 0.765770
0.759453, 0.301981
0.902005, 0.523881
0.577471, 0.603870
0.628834, 0.744896
0.813715, 0.887020
0.735557, 0.761498
0.138279, 0.635548
0.785760, 0.334574
0.413739, 0.326975
0.652181, 0.430555
0.487442, 0.679373
0.900021, 0.696036
0.344218, 0.411237
0.686880, 0.202857
0.570574, 0.141820
0.640797, 0.298227
0.445753, 0.601459
0.275155, 0.549821
0.183599, 0.373333
0.637928, 0.522050
0.798395, 0.795923
0.985199, 0.386914
0.227821, 0.203131
0.374432, 0.294870
0.552263, 0.258492
0.567766, 0.861690
0.601886, 0.288339
0.688803, 0.064455
0.836726, 0.431166
0.587756, 0.778100
0.286782, 0.841304
0.476608, 0.552507
0.244148, 0.316965
0.437788, 0.209296
0.537309, 0.992401
0.709830, 0.609638
0.353038, 0.497024
0.334483, 0.337626
0.310404, 0.359050
0.071413, 0.581591
0.243873, 0.641316
0.621418, 0.807886
0.435987, 0.785485
0.613208, 0.750755
0.410138, 0.781884
0.419172, 0.343028
0.284494, 0.160314
0.413862, 0.564440
0.286111, 0.600940
0.391430, 0.826502
0.568133, 0.303781
0.411847, 0.052278
0.257179, 0.538438
0.946867, 0.296579
0.027863, 0.476455
0.751701, 0.917997
0.378185, 0.815302
0.466323, 0.879696
0.279946, 0.438704
0.541368, 0.023499
0.546587, 0.341990
0.334483, 0.298502
0.849025, 0.568377
0.701498, 0.717185
0.059053, 0.463790
0.667013, 0.179876
0.650166, 0.583117
0.141087, 0.731956
0.658559, 0.800378
0.053011, 0.432112
0.869594, 0.375317
0.276284, 0.201147
0.396344, 0.842250
0.057222, 0.502213
0.814356, 0.866115
0.458693, 0.800195
0.829402, 0.845851
0.189001, 0.368206
0.545763, 0.343669
0.571154, 0.929624
0.592395, 0.447768
0.676168, 0.130314
0.733329, 0.236671
0.283303, 0.230873
0.482681, 0.072115
0.884030, 0.363536
0.712271, 0.206030
0.899319, 0.412580
0.243233, 0.689871
0.872738, 0.313303
0.125523, 0.807245
0.663717, 0.855159
0.656392, 0.383251
0.539109, 0.378216
0.492996, 0.095462
0.417829, 0.650868
